Transaction ID,ISIN,CUSIP,Account Number,As of Date,Currency,Primary Account Info,Secondary Account Info,GL Balance,IHub Balance,Balance Difference,Match Status,Comments
2457199,YL4115655047,GYKDE92YP,8892876709,21-05-2024,USD,Primary Info 174,Secondary Info 174,452659.31,229075.83,223583.48,Pending,
2397446,AO5935501712,9GP4X7JDW,2224570696,20-10-2024,INR,Primary Info 175,Secondary Info 175,444081.28,189531.58,254549.7,Unmatched,
2324219,WZ8926920163,BNPNEWQAU,3200438261,17-01-2025,AUD,Primary Info 176,Secondary Info 176,293827.99,18434.93,275393.06,Matched,
1941182,UB5682929190,JS1WDO22S,1046931246,25-02-2025,EUR,Primary Info 177,Secondary Info 177,105376.49,196545.96,-91169.47,Matched,
2709229,IK5346733261,VQQS1D120,1159002322,19-07-2024,AUD,Primary Info 178,Secondary Info 178,43347.87,185021.82,-141673.95,Unmatched,Pending investigation
4539065,MV6357951196,2Y3UUCZQW,2365152487,12-07-2024,EUR,Primary Info 179,Secondary Info 179,128815.36,228181.64,-99366.28,Partially Matched,Approved
2785535,IS3873561544,MI40Q0QKX,5266648955,03-05-2024,GBP,Primary Info 180,Secondary Info 180,201382.06,445998.99,-244616.93,Unmatched,Pending investigation
2377231,RO7584510788,Q2PBWKS27,1594662075,12-01-2025,EUR,Primary Info 181,Secondary Info 181,391510.77,146666.04,244844.73,Partially Matched,Approved
9125982,MG2538251037,RHY2SNGKS,6167419421,19-07-2024,CAD,Primary Info 182,Secondary Info 182,182118.63,271010.28,-88891.65,Partially Matched,Needs review
1919931,GG7509602768,ZHAIEAU8H,1960224312,26-04-2024,AUD,Primary Info 183,Secondary Info 183,278387.59,161533.36,116854.23,Matched,Check discrepancy
7023310,EU0476701505,ULHADET06,2680086652,22-09-2024,JPY,Primary Info 184,Secondary Info 184,231501.47,169668.02,61833.45,Matched,Pending investigation
6326168,YW5552838410,K08LD9C64,4131030809,26-07-2024,JPY,Primary Info 185,Secondary Info 185,294405.87,381929.65,-87523.78,Pending,Pending investigation
1353235,JZ4600986599,VBMSRIR9X,2730089375,08-01-2025,CAD,Primary Info 186,Secondary Info 186,283065.31,285500.53,-2435.22,Unmatched,
1626918,ZN0357865458,BA29LGRHE,3207564619,23-04-2024,CAD,Primary Info 187,Secondary Info 187,15862.04,100608.75,-84746.71,Unmatched,Pending investigation
1094608,ZD8443350751,XUUJKO37X,8737403906,07-03-2025,GBP,Primary Info 188,Secondary Info 188,95139.56,86526.57,8612.99,Pending,Check discrepancy
2821215,WE6235017927,PMYOK20A2,1473610277,03-10-2024,EUR,Primary Info 189,Secondary Info 189,288459.12,474422.28,-185963.16,Pending,
1662563,DN6228995212,S6CBIIKWQ,2051874755,13-10-2024,JPY,Primary Info 190,Secondary Info 190,73389.28,443327.85,-369938.57,Unmatched,Approved
2206936,PV2209147938,XYOZ3FBPQ,2473905621,23-07-2024,AUD,Primary Info 191,Secondary Info 191,99683.21,232256.32,-132573.11,Partially Matched,Check discrepancy
1724085,MX4884869955,T0O4MJ2YX,2810518050,18-08-2024,USD,Primary Info 192,Secondary Info 192,77978.6,194454.16,-116475.56,Pending,Needs review
3310822,VZ6814778935,YGI1EC5SE,1668510900,01-07-2024,JPY,Primary Info 193,Secondary Info 193,137320.63,197025.24,-59704.61,Unmatched,
1221234,RD3526590529,2WSNQWX8S,1201821412,07-02-2025,GBP,Primary Info 194,Secondary Info 194,188323.49,388689.7,-200366.21,Pending,Needs review
1954053,NW4696785348,1WWLDP74E,2750426267,19-06-2024,EUR,Primary Info 195,Secondary Info 195,26034.42,485819.62,-459785.2,Pending,Check discrepancy
2932927,BA2398324538,9U5P9VNW0,2774300708,15-08-2024,AUD,Primary Info 196,Secondary Info 196,382404.31,138893.66,243510.65,Matched,
5466748,JX0007516842,44IZRYDP7,8802712924,15-05-2024,INR,Primary Info 197,Secondary Info 197,466982.89,71690.26,395292.63,Partially Matched,Check discrepancy
1720742,NZ8780423271,XASP2SJP2,1949830430,12-10-2024,GBP,Primary Info 198,Secondary Info 198,76267,213175.11,-136908.11,Matched,
1049362,ZP4995730696,HN1HU7PX3,1730289735,15-08-2024,USD,Primary Info 199,Secondary Info 199,345348.19,191256.16,154092.03,Unmatched,Approved
2056915,XL2610842163,CB5F08KXM,2946557487,23-05-2024,CAD,Primary Info 200,Secondary Info 200,171535.95,36273.49,135262.46,Partially Matched,
7424631,JA1758770418,P063R1CDH,8005371823,07-08-2024,INR,Primary Info 201,Secondary Info 201,34555.73,442141.61,-407585.88,Pending,Needs review
2188611,MK6545610837,DUUGCWRW3,2095028453,27-01-2025,CAD,Primary Info 202,Secondary Info 202,100094.16,262916.15,-162821.99,Partially Matched,
1503396,YK9026703162,Z28CB8UHO,2958371078,21-02-2025,JPY,Primary Info 203,Secondary Info 203,131110.13,419159.55,-288049.42,Matched,Check discrepancy
2092996,NU3333026818,4HO0OQJJY,1979664500,14-03-2025,EUR,Primary Info 204,Secondary Info 204,368947.25,303865.84,65081.41,Unmatched,
8238532,SR6113470351,5L6GGBR2D,1468461219,23-03-2024,USD,Primary Info 205,Secondary Info 205,104235.21,490860.44,-386625.23,Partially Matched,Check discrepancy
6570742,II9123795303,9A29X98HY,8635147951,11-01-2025,INR,Primary Info 206,Secondary Info 206,498473.76,216308.57,282165.19,Pending,
2531230,RJ6986766603,RVAZJC2H7,8809409472,10-10-2024,USD,Primary Info 207,Secondary Info 207,89379.43,19161.14,70218.29,Partially Matched,
1768924,GB5236785768,C456JLSC8,7534983612,06-06-2024,JPY,Primary Info 208,Secondary Info 208,239056.46,461400.57,-222344.11,Partially Matched,Approved
5363093,CS4945237628,F2R8GGTUC,2757814858,03-02-2025,USD,Primary Info 209,Secondary Info 209,490554.07,186686.01,303868.06,Partially Matched,Pending investigation
3036714,VW1942063260,WZI1H8KQT,1672617619,18-10-2024,USD,Primary Info 210,Secondary Info 210,231283.45,391556.1,-160272.65,Unmatched,
5181632,RB0919991992,VFRYTHU3B,1677572662,29-04-2024,JPY,Primary Info 211,Secondary Info 211,271737.56,53919.02,217818.54,Unmatched,Approved
2040038,UW0882452967,TK2UXZSZ1,5972188106,16-02-2025,USD,Primary Info 212,Secondary Info 212,162851.98,297825.1,-134973.12,Unmatched,Pending investigation
3369436,KR3017760894,5L6XLI1YU,2242367845,13-01-2025,AUD,Primary Info 213,Secondary Info 213,154051,254656.75,-100605.75,Pending,Needs review
5194366,UK3785997967,ZOGXVH0OA,3510057117,06-06-2024,INR,Primary Info 214,Secondary Info 214,412152.48,348633.41,63519.07,Partially Matched,Check discrepancy
1015831,PI5780353876,IKH957EYV,3226061487,16-02-2025,CAD,Primary Info 215,Secondary Info 215,459469.34,333233.87,126235.47,Unmatched,Pending investigation
2485668,HB9207427638,PI2P6VLMS,1359743023,22-05-2024,INR,Primary Info 216,Secondary Info 216,389752.66,384799.31,4953.35,Matched,
3247051,MY2291403596,PTZY1NQIS,2886688052,02-04-2024,EUR,Primary Info 217,Secondary Info 217,259210.24,397236.11,-138025.87,Matched,Approved
1930482,IR0746784844,TTH54PEYN,3348074111,27-09-2024,INR,Primary Info 218,Secondary Info 218,74740.77,365422.12,-290681.35,Partially Matched,
1333716,JT8536257697,7IVMGY1E3,8157648286,29-07-2024,JPY,Primary Info 219,Secondary Info 219,453936.36,190185.98,263750.38,Unmatched,Needs review
1913158,JO1139182512,QIXHXPXZV,3285921127,13-08-2024,EUR,Primary Info 220,Secondary Info 220,246836.84,418427.52,-171590.68,Partially Matched,Approved
1339342,CC7891118177,BF9UWYC75,1315104751,23-03-2024,EUR,Primary Info 221,Secondary Info 221,203297.15,417027.69,-213730.54,Matched,Check discrepancy
2012820,TB9959997954,M040G3DF2,1860832890,07-05-2024,CAD,Primary Info 222,Secondary Info 222,199344.29,171999.64,27344.65,Matched,
1352767,WP1012649594,5P3T60IDK,2254652879,08-06-2024,JPY,Primary Info 223,Secondary Info 223,356504.49,348201.22,8303.27,Pending,Approved
2837229,TM3624922686,KABQWG32E,5247058050,27-11-2024,JPY,Primary Info 224,Secondary Info 224,464102.53,398107.28,65995.25,Pending,Check discrepancy
2974725,DY1139381944,I5SB16ERH,1206459354,10-09-2024,INR,Primary Info 225,Secondary Info 225,146697.42,146278.36,419.06,Unmatched,Check discrepancy
2388829,OC0905602354,S5VPF8VI8,2896650659,17-10-2024,JPY,Primary Info 226,Secondary Info 226,154855.43,158237.87,-3382.44,Partially Matched,Needs review
1870631,TT3870039086,5OT8UEF7Q,7604080778,24-12-2024,GBP,Primary Info 227,Secondary Info 227,352502.14,461779.17,-109277.03,Unmatched,Approved
5089136,IJ6538139392,IYH6FKNA4,1668510900,29-06-2024,JPY,Primary Info 228,Secondary Info 228,75948.44,290637.44,-214689,Pending,
3138946,UQ8672952710,3ZP01769Y,8914938672,19-03-2025,JPY,Primary Info 229,Secondary Info 229,68204.71,245103.67,-176898.96,Matched,Check discrepancy
2188338,SP0147504365,JNZC8V4DW,1493684010,15-11-2024,CAD,Primary Info 230,Secondary Info 230,395774.24,144896.73,250877.51,Pending,Approved
2363870,DQ5590315925,ITU46Y795,2142173203,28-05-2024,JPY,Primary Info 231,Secondary Info 231,195951.05,330663.34,-134712.29,Partially Matched,
2190623,MZ5707300919,J7517EQO4,1827373373,26-01-2025,AUD,Primary Info 232,Secondary Info 232,495675.68,429703.95,65971.73,Unmatched,
2438607,OQ3603601669,PTM7BNRDM,2606512841,21-05-2024,EUR,Primary Info 233,Secondary Info 233,352703.78,37429.19,315274.59,Pending,Pending investigation
1871956,FX8315718035,J6SY3LXT4,1892412788,17-12-2024,USD,Primary Info 234,Secondary Info 234,497270.27,176519.78,320750.49,Pending,
1181381,NE7155579312,H12XD4GQE,8914938672,25-10-2024,CAD,Primary Info 235,Secondary Info 235,409133.13,479558.43,-70425.3,Matched,Pending investigation
2106735,FL9507071968,FEZMD6OEN,1506845033,07-08-2024,USD,Primary Info 236,Secondary Info 236,263525.56,464583.99,-201058.43,Unmatched,Needs review
2220190,RF9195777018,X7UVXMRCY,4297650914,03-09-2024,GBP,Primary Info 237,Secondary Info 237,53523.22,97909.92,-44386.7,Partially Matched,Needs review
3008834,UJ3973584604,1RKLM9NLS,6484738382,04-01-2025,JPY,Primary Info 238,Secondary Info 238,346508.56,283582.47,62926.09,Pending,Pending investigation
4211609,PX2210110928,2LKZA9B7O,2158706579,19-05-2024,USD,Primary Info 239,Secondary Info 239,98771.84,31034.59,67737.25,Pending,Pending investigation
1786696,AD1010083383,VVOI6YDL2,2841132156,07-10-2024,JPY,Primary Info 240,Secondary Info 240,37516.25,2242,35274.25,Pending,Needs review
3217966,EV4909662283,6FVWHO837,8680686389,25-07-2024,INR,Primary Info 241,Secondary Info 241,109226.31,414514.78,-305288.47,Partially Matched,Pending investigation
2067411,QH4848511373,IZ3OP6M3N,1468461219,29-05-2024,EUR,Primary Info 242,Secondary Info 242,192790.03,148761.77,44028.26,Pending,Pending investigation
1384301,RD7679936972,0RNFNZF5T,2381449836,04-12-2024,CAD,Primary Info 243,Secondary Info 243,445495.55,348460.5,97035.05,Unmatched,
4017702,CQ0191261952,BQQMKNGPN,2686787946,06-08-2024,USD,Primary Info 244,Secondary Info 244,246960.35,443706.79,-196746.44,Partially Matched,Check discrepancy
3149824,ZZ3647025578,G739EHMLM,1803734120,13-02-2025,USD,Primary Info 245,Secondary Info 245,334453.95,108240.18,226213.77,Partially Matched,Approved
2923467,JO3483697884,VK719TOVZ,3285921127,23-08-2024,USD,Primary Info 246,Secondary Info 246,278223.52,192928.52,85295,Pending,Pending investigation
2712748,JH4642908404,F7FCIN9JM,6833139560,28-06-2024,AUD,Primary Info 247,Secondary Info 247,412897.51,419388.59,-6491.08,Pending,Pending investigation
1408376,GK8056793456,7MXQ8IIPN,2443705371,13-12-2024,EUR,Primary Info 248,Secondary Info 248,362546.91,259621.85,102925.06,Unmatched,Check discrepancy
4699470,ZA2698838571,FW8DBDUEU,2017552940,10-09-2024,AUD,Primary Info 249,Secondary Info 249,38149.69,291570.38,-253420.69,Pending,Approved
2700098,IB6712304837,CIKKL55IQ,1966392464,13-09-2024,GBP,Primary Info 250,Secondary Info 250,474381.96,329154.13,145227.83,Pending,Needs review
2262172,ZC5372585390,OJOSOYO4G,3024704289,07-12-2024,USD,Primary Info 251,Secondary Info 251,227011.7,386637.87,-159626.17,Pending,
3010816,MI8086463012,NKCG9WD6D,1401603792,16-12-2024,AUD,Primary Info 252,Secondary Info 252,81772.03,469681.94,-387909.91,Matched,Pending investigation
1373895,JX9807030155,V0S05YI5S,2514815636,01-12-2024,CAD,Primary Info 253,Secondary Info 253,334851.75,213033.42,121818.33,Unmatched,
1697054,SI9713110500,YZY12NRFH,1692154706,06-05-2024,AUD,Primary Info 254,Secondary Info 254,258694.62,313574.4,-54879.78,Pending,Needs review
3445203,BH7619715346,QDSUDVDYX,2769482345,16-02-2025,CAD,Primary Info 255,Secondary Info 255,45844.83,64368.74,-18523.91,Unmatched,Needs review
3140473,AI1502184091,RMUYPXR9Q,7841574607,06-03-2025,GBP,Primary Info 256,Secondary Info 256,158211.15,414883.81,-256672.66,Matched,Approved
5009362,PF6238916941,8G79JJXC8,5972188106,01-10-2024,USD,Primary Info 257,Secondary Info 257,236317.87,94397.9,141919.97,Pending,
1685801,FL2182326287,96LRUBQ1F,8914938672,05-09-2024,GBP,Primary Info 258,Secondary Info 258,290619.09,209510.14,81108.95,Matched,Needs review
1553540,GC4886508808,RTOFF7AZ9,1033721475,18-05-2024,JPY,Primary Info 259,Secondary Info 259,492227.86,46702.89,445524.97,Pending,Check discrepancy
9596881,GD9647821909,JS6QILU8O,6448341767,20-11-2024,USD,Primary Info 260,Secondary Info 260,64797.49,391698.14,-326900.65,Unmatched,Check discrepancy
3221168,UV2603641207,5RF07PF40,2946557487,02-06-2024,EUR,Primary Info 261,Secondary Info 261,240707.22,14755.79,225951.43,Unmatched,Check discrepancy
3390170,DO2870294846,YWUTT29V6,2704476494,09-03-2025,INR,Primary Info 262,Secondary Info 262,438138.63,361344.06,76794.57,Pending,Pending investigation
2823531,KH1648726483,M7HYGVKBW,2269850848,02-06-2024,CAD,Primary Info 263,Secondary Info 263,146904.29,317214.71,-170310.42,Partially Matched,Pending investigation
2247626,LX0671065014,NIP2DBGZP,1767379836,30-09-2024,JPY,Primary Info 264,Secondary Info 264,173762.29,150204.12,23558.17,Matched,
7902296,TF8219642103,6VWYMBZGT,1687979860,28-03-2024,USD,Primary Info 265,Secondary Info 265,141823.77,469126.22,-327302.45,Pending,Pending investigation
1885430,HS7885403901,NFX1JLKTZ,3297045421,16-01-2025,USD,Primary Info 266,Secondary Info 266,130642.42,384610.85,-253968.43,Partially Matched,Needs review
1711811,AG6820278241,HZX83Y3EX,1827373373,16-12-2024,AUD,Primary Info 267,Secondary Info 267,470454.63,399446.98,71007.65,Unmatched,Needs review
7823476,WL6435872156,BSBMY1PBX,2509044559,29-05-2024,JPY,Primary Info 268,Secondary Info 268,123897.77,300156.79,-176259.02,Matched,Pending investigation
2852759,IZ6886387262,P4YJM5WPS,2466712309,25-12-2024,USD,Primary Info 269,Secondary Info 269,496360.5,223757.51,272602.99,Matched,Needs review
2966551,AK3561056144,J54EO2CUG,3357553130,30-08-2024,GBP,Primary Info 270,Secondary Info 270,144547.66,72211.78,72335.88,Partially Matched,Pending investigation
8254920,TP0258694820,6YI3R71R5,1777206520,23-12-2024,CAD,Primary Info 271,Secondary Info 271,109744.28,408709.91,-298965.63,Partially Matched,Needs review
1737487,AH7097469872,L0VX0RLZZ,2075353763,31-10-2024,INR,Primary Info 272,Secondary Info 272,53435.39,324445.4,-271010.01,Unmatched,Needs review
1713868,TC9467727044,YJ9ZK8FMZ,2484346863,22-12-2024,JPY,Primary Info 273,Secondary Info 273,3032.6,187669.44,-184636.84,Partially Matched,Pending investigation
2741682,BK2915928184,IGTH65DUB,1519608949,10-09-2024,USD,Primary Info 274,Secondary Info 274,46027.56,162651.87,-116624.31,Pending,Check discrepancy
3337086,CN5673594277,BVRKHQ4XV,1979330863,03-06-2024,USD,Primary Info 275,Secondary Info 275,389325.89,10673.26,378652.63,Pending,Approved
2966989,LG8439803639,M6LP7M2XN,1037991548,18-04-2024,AUD,Primary Info 276,Secondary Info 276,367637.68,199866.39,167771.29,Pending,Approved
1773983,LI8099167588,4VRINWYOD,3486241367,23-04-2024,AUD,Primary Info 277,Secondary Info 277,75348.84,486630.25,-411281.41,Unmatched,Pending investigation
2305984,PX2259254452,XJ6PEATPH,1314430754,17-05-2024,CAD,Primary Info 278,Secondary Info 278,194288.73,268061.32,-73772.59,Matched,Needs review
2510690,DI3537531855,N3SRFLPIB,2411912877,11-01-2025,CAD,Primary Info 279,Secondary Info 279,403280.94,175930.5,227350.44,Matched,Needs review
9344062,PD4045372222,DM7KTI689,3243826170,03-01-2025,USD,Primary Info 280,Secondary Info 280,234190.17,52586.76,181603.41,Unmatched,Pending investigation
2427594,TV5118669412,8N6QPANO2,1256929918,15-01-2025,EUR,Primary Info 281,Secondary Info 281,9085.75,106330.19,-97244.44,Matched,Check discrepancy
6227385,QN8950994197,K559ZTPKT,1302804055,18-02-2025,GBP,Primary Info 282,Secondary Info 282,456504.43,318627.67,137876.76,Partially Matched,Needs review
2079454,RV7738370238,NY2POIEGA,2052460881,09-03-2025,GBP,Primary Info 283,Secondary Info 283,389901.48,432242.47,-42340.99,Partially Matched,Check discrepancy
3057169,AU5498586264,ZXABDIDSL,8574262774,31-03-2024,JPY,Primary Info 284,Secondary Info 284,15797.73,434776.82,-418979.09,Pending,Needs review
2264739,GE1770253113,NME6C2V72,2381449836,03-07-2024,GBP,Primary Info 285,Secondary Info 285,445682.23,175434.95,270247.28,Pending,Approved
2312329,WO5291440758,M9E60O486,8635147951,30-07-2024,JPY,Primary Info 286,Secondary Info 286,82757.85,359108.45,-276350.6,Unmatched,Pending investigation
2052552,BM5315548457,QIQ9QJEVQ,3720688100,05-03-2025,GBP,Primary Info 287,Secondary Info 287,264309.74,279472.92,-15163.18,Partially Matched,Needs review
2422625,BL1439686474,BYQNA0RGI,2083265303,04-06-2024,JPY,Primary Info 288,Secondary Info 288,280229.94,437863.82,-157633.88,Unmatched,
9557561,AA5776053988,9WQ0RI9ZU,1642997549,19-12-2024,CAD,Primary Info 289,Secondary Info 289,225712.89,361666.18,-135953.29,Pending,Check discrepancy
2789512,UP4822911324,X6T4UYXRL,1292502939,16-03-2025,JPY,Primary Info 290,Secondary Info 290,148687.26,195140.06,-46452.8,Matched,Needs review
2656276,TM2902395013,L2Y9KRYMK,2174897354,07-11-2024,AUD,Primary Info 291,Secondary Info 291,45448.96,19487.72,25961.24,Partially Matched,
6603350,RB1835723986,P9A3PU5TM,2633720054,20-11-2024,AUD,Primary Info 292,Secondary Info 292,8945.84,46428.21,-37482.37,Unmatched,Needs review
2872086,PG7103971726,073W2FM8Y,4512483190,31-08-2024,GBP,Primary Info 293,Secondary Info 293,257069.79,254087.94,2981.85,Partially Matched,Needs review
1835424,XI5210145349,UQ64X1INA,2509044559,29-11-2024,JPY,Primary Info 294,Secondary Info 294,71169.79,356573.14,-285403.35,Partially Matched,Pending investigation
2356257,IN3938196797,N31ENLALF,2362827609,18-07-2024,GBP,Primary Info 295,Secondary Info 295,458762.12,444969.61,13792.51,Pending,Check discrepancy
2829214,RH4066078943,K5YZ927QC,2757276785,21-03-2025,INR,Primary Info 296,Secondary Info 296,63402.02,265153.57,-201751.55,Matched,Check discrepancy
1069233,DP5881516726,WI3CREBDA,3257278047,07-02-2025,AUD,Primary Info 297,Secondary Info 297,252618.6,27507.32,225111.28,Pending,
1516864,PY5675642369,270ITM73V,1953837127,29-06-2024,USD,Primary Info 298,Secondary Info 298,135332.4,419957.45,-284625.05,Unmatched,Check discrepancy
1801882,WI0637501847,KOTM2JQRX,1241966020,16-10-2024,CAD,Primary Info 299,Secondary Info 299,140489.99,378403.87,-237913.88,Partially Matched,Pending investigation
8430292,NU5499113311,3MZCCN28F,1973679184,11-08-2024,EUR,Primary Info 300,Secondary Info 300,346036.32,138007.37,208028.95,Unmatched,Pending investigation
4515690,AV4742509778,KODTWPAQG,2947811989,31-07-2024,INR,Primary Info 301,Secondary Info 301,484904.54,33620.52,451284.02,Unmatched,Check discrepancy
2134913,ER1242158933,TI13VXJ7Z,6464369515,30-09-2024,GBP,Primary Info 302,Secondary Info 302,328188.46,19847.31,308341.15,Pending,
1013703,XA3150985915,KB2MJFYL8,1917086988,11-12-2024,GBP,Primary Info 303,Secondary Info 303,450996.02,403033.32,47962.7,Partially Matched,Pending investigation
7882777,KG5806226619,IICFYMXGV,1492764936,08-01-2025,INR,Primary Info 304,Secondary Info 304,156361.92,183263.9,-26901.98,Unmatched,Needs review
2821151,JY6724500892,YUFK3VRP2,2213469677,16-08-2024,GBP,Primary Info 305,Secondary Info 305,53162.14,289202.89,-236040.75,Pending,Approved
6036815,GH6260538505,GXHQK9VEK,1845156893,28-10-2024,GBP,Primary Info 306,Secondary Info 306,96426.79,281436.31,-185009.52,Pending,Approved
