Account Number,As of Date,Currency,Primary Account Info,Secondary Account Info,GL Balance,IHub Balance,Balance Difference,Match Status,Comments
1238518376,2024-04-26,JPY,Primary Info 236,Secondary Info 236,460855.52,230698.4,230157.12,Partially Matched,Check discrepancy
3202814002,2024-04-04,CAD,Primary Info 237,Secondary Info 237,339118.97,484405.99,-145287.02,Partially Matched,
2447787789,2024-05-29,INR,Primary Info 238,Secondary Info 238,334280.75,223223.32,111057.43,Unmatched,Pending investigation
1281710087,2024-09-29,USD,Primary Info 239,Secondary Info 239,454882.44,496559.27,-41676.83,Matched,Check discrepancy
1447118747,2024-11-27,USD,Primary Info 240,Secondary Info 240,107331.36,87893.06,19438.3,Matched,Approved
2067935621,2024-12-19,EUR,Primary Info 241,Secondary Info 241,282920.3,492447.63,-209527.33,Matched,Pending investigation
2055218863,2024-11-24,JPY,Primary Info 242,Secondary Info 242,290553.94,174311.68,116242.26,Matched,Check discrepancy
6946120013,2024-06-15,CAD,Primary Info 243,Secondary Info 243,466157.07,29912.97,436244.1,Unmatched,Check discrepancy
2621573989,2024-11-26,JPY,Primary Info 244,Secondary Info 244,352493.63,137318.14,215175.49,Matched,
4905175364,2024-07-31,AUD,Primary Info 245,Secondary Info 245,452837.42,254155.44,198681.98,Partially Matched,Approved
1552406916,2025-02-28,CAD,Primary Info 246,Secondary Info 246,435464.75,200152.6,235312.15,Unmatched,Pending investigation
9869560572,2024-07-23,INR,Primary Info 247,Secondary Info 247,307702.93,475151.04,-167448.11,Matched,
1837537386,2025-02-03,INR,Primary Info 248,Secondary Info 248,222671.56,299420.6,-76749.04,Partially Matched,Needs review
5015663205,2024-11-02,JPY,Primary Info 249,Secondary Info 249,488703.9,201702.63,287001.27,Matched,Approved
1700468316,2024-04-15,GBP,Primary Info 250,Secondary Info 250,10448.04,300060.5,-289612.46,Matched,
2731062034,2024-12-09,AUD,Primary Info 251,Secondary Info 251,47155.23,274279.99,-227124.76,Pending,
1641897690,2024-09-01,EUR,Primary Info 252,Secondary Info 252,361573.8,409787.6,-48213.8,Unmatched,Approved
1467123154,2024-06-25,GBP,Primary Info 253,Secondary Info 253,50075.28,218973.58,-168898.3,Pending,Pending investigation
7841140571,2024-12-04,EUR,Primary Info 254,Secondary Info 254,389789.5,189757.41,200032.09,Matched,Check discrepancy
2132778803,2024-07-20,AUD,Primary Info 255,Secondary Info 255,219964.25,371425.1,-151460.85,Matched,
3166370284,2024-04-24,CAD,Primary Info 256,Secondary Info 256,421059.69,267373.58,153686.11,Unmatched,Approved
2374205565,2024-11-28,EUR,Primary Info 257,Secondary Info 257,179758.57,453829.47,-274070.9,Partially Matched,Approved
7356437333,2024-11-26,CAD,Primary Info 258,Secondary Info 258,155488.3,477235.35,-321747.05,Unmatched,Approved
2792150235,2024-04-03,CAD,Primary Info 259,Secondary Info 259,245410.92,158095.33,87315.59,Partially Matched,Needs review
3235665610,2024-06-07,JPY,Primary Info 260,Secondary Info 260,137045.01,442542.83,-305497.82,Pending,Approved
5243191729,2024-10-10,GBP,Primary Info 261,Secondary Info 261,483210.85,479758.75,3452.1,Partially Matched,
1792851980,2024-04-18,EUR,Primary Info 262,Secondary Info 262,179034.2,209222.17,-30187.97,Matched,
1970620707,2024-12-19,AUD,Primary Info 263,Secondary Info 263,450999.85,228610.5,222389.35,Unmatched,Needs review
1045994305,2025-02-10,USD,Primary Info 264,Secondary Info 264,14868.12,494418.93,-479550.81,Pending,
3133039879,2025-01-29,USD,Primary Info 265,Secondary Info 265,55832.31,286434.24,-230601.93,Partially Matched,Approved
4308220506,2024-05-18,EUR,Primary Info 266,Secondary Info 266,424066.8,494780.67,-70713.87,Partially Matched,Pending investigation
3020715374,2024-11-07,JPY,Primary Info 267,Secondary Info 267,90249.34,358614.93,-268365.59,Pending,Approved
2043766151,2024-10-06,EUR,Primary Info 268,Secondary Info 268,76313.94,138816.55,-62502.61,Matched,Needs review
3102392854,2024-09-05,JPY,Primary Info 269,Secondary Info 269,458391.72,38429.48,419962.24,Matched,Pending investigation
3026356469,2024-06-23,JPY,Primary Info 270,Secondary Info 270,158437.66,157612.17,825.49,Unmatched,
4881787448,2024-12-01,GBP,Primary Info 271,Secondary Info 271,490254.08,364821.02,125433.06,Pending,
2736075105,2024-03-30,INR,Primary Info 272,Secondary Info 272,314874.25,397562.96,-82688.71,Unmatched,Pending investigation
2729789932,2024-12-25,CAD,Primary Info 273,Secondary Info 273,12763.99,347434.89,-334670.9,Unmatched,Pending investigation
8282440949,2024-12-02,INR,Primary Info 274,Secondary Info 274,436902.01,282752.34,154149.67,Matched,Check discrepancy
2727072573,2024-12-22,GBP,Primary Info 275,Secondary Info 275,156027.98,415746.59,-259718.61,Unmatched,Approved
1124994474,2024-12-09,CAD,Primary Info 276,Secondary Info 276,30392.15,457416.91,-427024.76,Unmatched,Check discrepancy
3233859573,2025-02-20,USD,Primary Info 277,Secondary Info 277,171868.04,332496.62,-160628.58,Partially Matched,Approved
1311583877,2024-10-20,JPY,Primary Info 278,Secondary Info 278,287620.63,49711.02,237909.61,Pending,Check discrepancy
4671042097,2024-11-04,EUR,Primary Info 279,Secondary Info 279,416574.98,455797.07,-39222.09,Pending,Pending investigation
1650378232,2024-07-04,CAD,Primary Info 280,Secondary Info 280,332942.74,185914.99,147027.75,Partially Matched,Check discrepancy
1888210906,2024-07-09,EUR,Primary Info 281,Secondary Info 281,408017.52,153439.11,254578.41,Matched,Pending investigation
2302209119,2024-06-23,INR,Primary Info 282,Secondary Info 282,279294.4,267138.28,12156.12,Matched,Pending investigation
1641254311,2024-08-06,USD,Primary Info 283,Secondary Info 283,140481.01,45314.46,95166.55,Pending,Approved
2392347596,2024-10-03,EUR,Primary Info 284,Secondary Info 284,287123.89,11468.39,275655.5,Pending,Check discrepancy
2056302624,2024-06-25,USD,Primary Info 285,Secondary Info 285,375071.94,403314.52,-28242.58,Unmatched,
1806240185,2024-09-19,GBP,Primary Info 286,Secondary Info 286,214500.32,144238.89,70261.43,Unmatched,Check discrepancy
1533188430,2025-01-09,CAD,Primary Info 287,Secondary Info 287,331028.01,170617.12,160410.89,Partially Matched,Check discrepancy
1039354338,2025-01-13,AUD,Primary Info 288,Secondary Info 288,14246.31,232514.35,-218268.04,Unmatched,
1705051360,2024-09-18,USD,Primary Info 289,Secondary Info 289,206278.28,365680.08,-159401.8,Partially Matched,Check discrepancy
1531769156,2025-03-09,EUR,Primary Info 290,Secondary Info 290,194807.97,461902.8,-267094.83,Unmatched,Approved
1460902716,2024-03-25,GBP,Primary Info 291,Secondary Info 291,391760.45,278663.28,113097.17,Partially Matched,Pending investigation
2748902450,2024-06-06,JPY,Primary Info 292,Secondary Info 292,66919.53,274470.54,-207551.01,Matched,Check discrepancy
1434432938,2024-04-08,EUR,Primary Info 293,Secondary Info 293,428161.52,403852.53,24308.99,Matched,
3247386562,2025-02-20,AUD,Primary Info 294,Secondary Info 294,343346.21,496093.3,-152747.09,Pending,Pending investigation
2993648101,2024-03-31,AUD,Primary Info 295,Secondary Info 295,40036.67,438881.86,-398845.19,Matched,Needs review
1383652687,2024-03-24,CAD,Primary Info 296,Secondary Info 296,15691.23,12644.32,3046.91,Pending,Approved
2557869066,2025-02-24,INR,Primary Info 297,Secondary Info 297,461648.06,473418.43,-11770.37,Unmatched,Check discrepancy
2364998698,2024-04-17,EUR,Primary Info 298,Secondary Info 298,166891.44,73680.16,93211.28,Pending,
6873595035,2024-10-20,AUD,Primary Info 299,Secondary Info 299,153458.2,193509.94,-40051.74,Partially Matched,Approved
2304427486,2024-11-21,AUD,Primary Info 300,Secondary Info 300,190673.84,347333.73,-156659.89,Matched,Check discrepancy
2763180234,2025-01-23,JPY,Primary Info 301,Secondary Info 301,487019.2,311979.9,175039.3,Unmatched,Check discrepancy
1515736035,2024-09-09,JPY,Primary Info 302,Secondary Info 302,287260.57,219935.24,67325.33,Pending,Needs review
2897612707,2025-03-19,INR,Primary Info 303,Secondary Info 303,24403.2,467884.64,-443481.44,Pending,Needs review
2972355025,2025-02-27,USD,Primary Info 304,Secondary Info 304,137735.78,217342.43,-79606.65,Matched,Check discrepancy
2318097167,2024-06-03,JPY,Primary Info 305,Secondary Info 305,288332.82,269926.9,18405.92,Partially Matched,
3135429388,2024-07-10,CAD,Primary Info 306,Secondary Info 306,470405.85,421649.6,48756.25,Partially Matched,
1981496021,2024-07-03,EUR,Primary Info 307,Secondary Info 307,270243.72,240445.23,29798.49,Partially Matched,Needs review
7666998552,2024-11-03,USD,Primary Info 308,Secondary Info 308,214504.04,445929.24,-231425.2,Matched,Pending investigation
1396637847,2024-08-25,GBP,Primary Info 309,Secondary Info 309,307770.34,46941.98,260828.36,Partially Matched,Needs review
3139010637,2024-09-24,AUD,Primary Info 310,Secondary Info 310,47644.75,195766.43,-148121.68,Pending,Check discrepancy
1920627813,2024-10-02,USD,Primary Info 311,Secondary Info 311,473279.94,83821.25,389458.69,Matched,
1200172804,2024-05-21,AUD,Primary Info 312,Secondary Info 312,198131.17,78227.95,119903.22,Matched,Approved
9320254845,2024-06-12,AUD,Primary Info 313,Secondary Info 313,36668.45,321234.14,-284565.69,Unmatched,
3213411880,2024-08-02,EUR,Primary Info 314,Secondary Info 314,391052.73,441175.36,-50122.63,Partially Matched,Check discrepancy
2518277735,2024-08-04,JPY,Primary Info 315,Secondary Info 315,204427,257744.8,-53317.8,Unmatched,Approved
1943548082,2024-07-10,GBP,Primary Info 316,Secondary Info 316,436250.78,134652.8,301597.98,Unmatched,Approved
1084280740,2025-02-19,EUR,Primary Info 317,Secondary Info 317,479550.11,380290.73,99259.38,Partially Matched,Pending investigation
2804609073,2024-12-27,GBP,Primary Info 318,Secondary Info 318,410893.67,484153.88,-73260.21,Pending,Needs review
9934908667,2025-01-21,USD,Primary Info 319,Secondary Info 319,403966.47,397256.93,6709.54,Matched,
3214864963,2024-05-05,AUD,Primary Info 320,Secondary Info 320,424991.7,102254.45,322737.25,Partially Matched,Check discrepancy
2160372799,2024-07-12,EUR,Primary Info 321,Secondary Info 321,1350.22,373932.3,-372582.08,Unmatched,Needs review
1562324235,2024-12-17,CAD,Primary Info 322,Secondary Info 322,444252.88,453747.14,-9494.26,Unmatched,Check discrepancy
2436365236,2025-01-17,CAD,Primary Info 323,Secondary Info 323,453399.07,492392.56,-38993.49,Matched,Check discrepancy
2858578292,2024-09-01,EUR,Primary Info 324,Secondary Info 324,259290.89,304880.44,-45589.55,Unmatched,Needs review
2853931038,2024-06-29,AUD,Primary Info 325,Secondary Info 325,314877.78,153089.71,161788.07,Partially Matched,Check discrepancy
5223701880,2024-10-18,AUD,Primary Info 326,Secondary Info 326,498436.86,80685.4,417751.46,Unmatched,
2556500511,2024-10-30,CAD,Primary Info 327,Secondary Info 327,412492.68,186595.89,225896.79,Matched,Approved
3255562994,2024-11-06,GBP,Primary Info 328,Secondary Info 328,247054.05,484905.33,-237851.28,Pending,Pending investigation
1532769512,2024-09-03,GBP,Primary Info 329,Secondary Info 329,486563.98,336095.56,150468.42,Unmatched,Approved
1307485160,2025-02-25,EUR,Primary Info 330,Secondary Info 330,130693.36,143163.89,-12470.53,Pending,
1885792108,2025-02-02,GBP,Primary Info 331,Secondary Info 331,3893.9,184974.28,-181080.38,Matched,Approved
7030982886,2024-05-15,GBP,Primary Info 332,Secondary Info 332,2956.31,70335.4,-67379.09,Unmatched,Needs review
1466629310,2025-01-13,GBP,Primary Info 333,Secondary Info 333,286778.05,354399.22,-67621.17,Partially Matched,
1107772691,2025-01-25,GBP,Primary Info 334,Secondary Info 334,38680.74,482292.71,-443611.97,Unmatched,Pending investigation
1371396698,2024-04-29,CAD,Primary Info 335,Secondary Info 335,57981.36,239739.25,-181757.89,Unmatched,Pending investigation
1712537810,2024-09-01,USD,Primary Info 336,Secondary Info 336,170493.92,338555.09,-168061.17,Unmatched,Check discrepancy
2858180115,2024-04-17,USD,Primary Info 337,Secondary Info 337,415647.57,482824.93,-67177.36,Partially Matched,
1779699981,2025-01-22,JPY,Primary Info 338,Secondary Info 338,201915.53,348206.25,-146290.72,Matched,Check discrepancy
2010454193,2024-11-08,GBP,Primary Info 339,Secondary Info 339,370706.42,77951.49,292754.93,Unmatched,Check discrepancy
1187924773,2025-01-14,JPY,Primary Info 340,Secondary Info 340,106201.8,325811.38,-219609.58,Partially Matched,Pending investigation
2390239084,2025-01-09,GBP,Primary Info 341,Secondary Info 341,403018.6,310486.96,92531.64,Unmatched,
2465352588,2025-02-18,GBP,Primary Info 342,Secondary Info 342,476267.74,173941.76,302325.98,Partially Matched,
1279617548,2024-04-24,AUD,Primary Info 343,Secondary Info 343,326640.13,364139.44,-37499.31,Matched,Pending investigation
2975833772,2024-07-29,AUD,Primary Info 344,Secondary Info 344,416772.38,467119.13,-50346.75,Matched,
3198883421,2024-06-21,JPY,Primary Info 345,Secondary Info 345,30693.18,489593.51,-458900.33,Matched,Pending investigation
1279276678,2024-05-10,USD,Primary Info 346,Secondary Info 346,369238.94,466554.64,-97315.7,Matched,Pending investigation
2054100925,2024-04-26,CAD,Primary Info 347,Secondary Info 347,34921.74,422210.8,-387289.06,Matched,
1690272031,2024-09-04,USD,Primary Info 348,Secondary Info 348,116002.52,71986.79,44015.73,Pending,Approved
2205426458,2024-08-29,EUR,Primary Info 349,Secondary Info 349,231340.94,386236.09,-154895.15,Pending,Approved
1996967870,2024-05-17,INR,Primary Info 350,Secondary Info 350,429484.57,358303.96,71180.61,Matched,Check discrepancy
2385804490,2024-12-25,JPY,Primary Info 351,Secondary Info 351,175880.98,313007.59,-137126.61,Unmatched,Approved
1933554110,2024-04-04,JPY,Primary Info 352,Secondary Info 352,144012.7,103803.12,40209.58,Partially Matched,Check discrepancy
1410343592,2024-11-21,JPY,Primary Info 353,Secondary Info 353,378543.06,329083.41,49459.65,Pending,Pending investigation
1344399924,2024-05-16,AUD,Primary Info 354,Secondary Info 354,26972.43,430760.49,-403788.06,Unmatched,
7387998985,2024-08-06,INR,Primary Info 355,Secondary Info 355,173266.34,142746.78,30519.56,Matched,Needs review
2226030172,2024-04-07,INR,Primary Info 356,Secondary Info 356,272212.78,337144.08,-64931.3,Matched,Needs review
3335223855,2025-02-18,USD,Primary Info 357,Secondary Info 357,309178.81,35120.79,274058.02,Pending,Needs review
2631811551,2024-06-05,AUD,Primary Info 358,Secondary Info 358,122332.48,41007.38,81325.1,Unmatched,Needs review
8752119376,2024-11-20,GBP,Primary Info 359,Secondary Info 359,391966.13,107754.16,284211.97,Pending,Check discrepancy
3996162832,2024-09-03,GBP,Primary Info 360,Secondary Info 360,299026.74,495153.7,-196126.96,Partially Matched,Check discrepancy
1799512336,2024-12-01,CAD,Primary Info 361,Secondary Info 361,366819.62,88417.77,278401.85,Unmatched,Approved
1750771547,2025-01-24,CAD,Primary Info 362,Secondary Info 362,250962.24,405014.09,-154051.85,Partially Matched,Check discrepancy
1872376097,2024-05-06,CAD,Primary Info 363,Secondary Info 363,242697.48,154969.9,87727.58,Unmatched,Pending investigation
2788519693,2024-08-21,CAD,Primary Info 364,Secondary Info 364,335049.06,75058.34,259990.72,Matched,Pending investigation
3074643142,2024-06-29,EUR,Primary Info 365,Secondary Info 365,377065.49,390021.87,-12956.38,Partially Matched,Check discrepancy
3268992253,2024-05-21,GBP,Primary Info 366,Secondary Info 366,160622.3,79362.56,81259.74,Matched,Needs review
1678155455,2025-02-06,AUD,Primary Info 367,Secondary Info 367,148111.56,134404.87,13706.69,Matched,Approved
1595847135,2025-03-11,INR,Primary Info 368,Secondary Info 368,1296.58,266413.99,-265117.41,Pending,
1638226342,2024-09-19,JPY,Primary Info 369,Secondary Info 369,446355.52,275112.92,171242.6,Pending,
2015548287,2025-02-02,INR,Primary Info 370,Secondary Info 370,48061.47,193655.67,-145594.2,Matched,Approved
1348914036,2024-07-31,INR,Primary Info 371,Secondary Info 371,414895.8,411115.99,3779.81,Pending,
3003421113,2024-04-18,EUR,Primary Info 372,Secondary Info 372,212870.41,31871.69,180998.72,Partially Matched,
8547696286,2025-02-12,JPY,Primary Info 373,Secondary Info 373,291481.56,494647.87,-203166.31,Matched,Approved
3190450650,2025-01-19,CAD,Primary Info 374,Secondary Info 374,440271.2,247732.55,192538.65,Matched,Pending investigation
1426484707,2025-01-18,CAD,Primary Info 375,Secondary Info 375,364431.21,412746.56,-48315.35,Partially Matched,
1750092121,2024-11-03,EUR,Primary Info 376,Secondary Info 376,198958.31,20867.46,178090.85,Matched,Check discrepancy
2407478703,2025-01-16,CAD,Primary Info 377,Secondary Info 377,113168.42,225345.09,-112176.67,Unmatched,Approved
1088512358,2025-02-11,AUD,Primary Info 378,Secondary Info 378,325824.13,176630.53,149193.6,Partially Matched,Needs review
9743505988,2024-07-09,INR,Primary Info 379,Secondary Info 379,381782.98,242776.31,139006.67,Unmatched,Pending investigation
1634000491,2024-04-23,CAD,Primary Info 380,Secondary Info 380,293163.51,397871.94,-104708.43,Unmatched,Pending investigation
3248192014,2024-08-16,USD,Primary Info 381,Secondary Info 381,64696.35,488521.63,-423825.28,Pending,Pending investigation
7374550356,2024-11-21,INR,Primary Info 382,Secondary Info 382,298178.7,24099.48,274079.22,Matched,Check discrepancy
1306368928,2024-06-12,GBP,Primary Info 383,Secondary Info 383,79125.18,398898.74,-319773.56,Pending,Approved
6329644377,2024-10-23,USD,Primary Info 384,Secondary Info 384,121353.58,449016.46,-327662.88,Pending,Pending investigation
1758045220,2024-03-25,USD,Primary Info 385,Secondary Info 385,34677.12,244860.88,-210183.76,Partially Matched,
7863688609,2024-12-04,USD,Primary Info 386,Secondary Info 386,411806.4,278764.59,133041.81,Pending,Approved
2338715050,2025-03-15,USD,Primary Info 387,Secondary Info 387,264656.43,71131.08,193525.35,Pending,
